GO_ID	Category
GO:0015433	immunity
GO:0060546	immunity
GO:0071650	immunity
GO:0001534	immunity
GO:0090244	immunity
GO:0097398	immunity
GO:0042699	immunity
GO:0097190	immunity
GO:0140272	immunity
GO:0002362	immunity
GO:1903883	immunity
GO:0032667	immunity
GO:1902742	immunity
GO:0042492	immunity
GO:0071644	immunity
GO:0051251	immunity
GO:0033077	immunity
GO:0043377	immunity
GO:1903659	immunity
GO:0042613	immunity
GO:0045335	immunity
GO:0097059	immunity
GO:0038178	immunity
GO:0032506	immunity
GO:0042098	immunity
GO:2000526	immunity
GO:0002532	immunity
GO:0002828	immunity
GO:2000675	immunity
GO:0035841	immunity
GO:0016055	immunity
GO:0050857	immunity
GO:0141084	immunity
GO:0035602	immunity
GO:0002528	immunity
GO:0033080	immunity
GO:0045061	immunity
GO:0002854	immunity
GO:0005150	immunity
GO:0070701	immunity
GO:0038121	immunity
GO:0002286	immunity
GO:1990724	immunity
GO:2000343	immunity
GO:0046814	immunity
GO:0045621	immunity
GO:0071420	immunity
GO:1902233	immunity
GO:1904283	immunity
GO:0003253	immunity
GO:0005149	immunity
GO:0034141	immunity
GO:0002477	immunity
GO:0014734	immunity
GO:0032674	immunity
GO:0045600	immunity
GO:0045062	immunity
GO:0061308	immunity
GO:0045626	immunity
GO:0031424	immunity
GO:0031960	immunity
GO:0002076	immunity
GO:2000351	immunity
GO:0006663	immunity
GO:0002329	immunity
GO:0071104	immunity
GO:0032695	immunity
GO:2000522	immunity
GO:0048002	immunity
GO:0070741	immunity
GO:0072559	immunity
GO:0002458	immunity
GO:0000815	immunity
GO:1902230	immunity
GO:0070662	immunity
GO:0071351	immunity
GO:0017145	immunity
GO:0050700	immunity
GO:0002667	immunity
GO:0001905	immunity
GO:0098792	immunity
GO:0070106	immunity
GO:0061078	immunity
GO:0045585	immunity
GO:0032716	immunity
GO:0034145	immunity
GO:0045598	immunity
GO:0035665	immunity
GO:0002767	immunity
GO:2000402	immunity
GO:0002296	immunity
GO:0019065	immunity
GO:2001235	immunity
GO:0043011	immunity
GO:0005129	immunity
GO:0005893	immunity
GO:0001811	immunity
GO:0007254	immunity
GO:2001236	immunity
GO:0097152	immunity
GO:0038187	immunity
GO:1903238	immunity
GO:0010743	immunity
GO:0032153	immunity
GO:0002690	immunity
GO:0050832	immunity
GO:0002573	immunity
GO:2000524	immunity
GO:0002757	immunity
GO:0005137	immunity
GO:0097058	immunity
GO:1903903	immunity
GO:0004950	immunity
GO:0001845	immunity
GO:0002678	immunity
GO:0033093	immunity
GO:0035747	immunity
GO:0002326	immunity
GO:1902257	immunity
GO:0002481	immunity
GO:0002923	immunity
GO:0140014	immunity
GO:0002857	immunity
GO:0035669	immunity
GO:0002725	immunity
GO:0016339	immunity
GO:0072577	immunity
GO:0032741	immunity
GO:2000417	immunity
GO:0032597	immunity
GO:0045584	immunity
GO:0050853	immunity
GO:0016493	immunity
GO:0038113	immunity
GO:0042092	immunity
GO:1902624	immunity
GO:1903886	immunity
GO:0030526	immunity
GO:0048537	immunity
GO:0002305	immunity
GO:0090170	immunity
GO:0001694	immunity
GO:0002360	immunity
GO:0090721	immunity
GO:0070948	immunity
GO:0045813	immunity
GO:0002765	immunity
GO:0034391	immunity
GO:0051135	immunity
GO:0035712	immunity
GO:1902482	immunity
GO:0070120	immunity
GO:0002904	immunity
GO:0032420	immunity
GO:0075521	immunity
GO:0001807	immunity
GO:0002906	immunity
GO:0002830	immunity
GO:0072539	immunity
GO:0070663	immunity
GO:0004896	immunity
GO:0043370	immunity
GO:0043316	immunity
GO:0002504	immunity
GO:2001200	immunity
GO:0046631	immunity
GO:0034140	immunity
GO:0150128	immunity
GO:0043657	immunity
GO:0051384	immunity
GO:0019955	immunity
GO:0034143	immunity
GO:1990349	immunity
GO:0002519	immunity
GO:0031732	immunity
GO:0043299	immunity
GO:0051608	immunity
GO:0099017	immunity
GO:0070247	immunity
GO:0032924	immunity
GO:1902255	immunity
GO:1900426	immunity
GO:1905404	immunity
GO:1901382	immunity
GO:2001240	immunity
GO:0032395	immunity
GO:0036325	immunity
GO:0032703	immunity
GO:0005868	immunity
GO:1902110	immunity
GO:0050904	immunity
GO:0043368	immunity
GO:0032652	immunity
GO:1990604	immunity
GO:0014029	immunity
GO:0007167	immunity
GO:0038179	immunity
GO:1990134	immunity
GO:0070110	immunity
GO:0160165	immunity
GO:0002435	immunity
GO:0072676	immunity
GO:0002361	immunity
GO:1902262	immunity
GO:0002228	immunity
GO:0007218	immunity
GO:0001961	immunity
GO:1902216	immunity
GO:0070343	immunity
GO:0072674	immunity
GO:0150138	immunity
GO:0060785	immunity
GO:0033008	immunity
GO:0072672	immunity
GO:0002685	immunity
GO:0071750	immunity
GO:0033025	immunity
GO:0075509	immunity
GO:0002230	immunity
GO:0002581	immunity
GO:0061485	immunity
GO:0071346	immunity
GO:0042629	immunity
GO:0048538	immunity
GO:0072040	immunity
GO:0043376	immunity
GO:0045063	immunity
GO:0031390	immunity
GO:0141014	immunity
GO:0002437	immunity
GO:1902623	immunity
GO:0002281	immunity
GO:0072332	immunity
GO:0046638	immunity
GO:0150152	immunity
GO:0032713	immunity
GO:0042130	immunity
GO:0019884	immunity
GO:0043120	immunity
GO:0071752	immunity
GO:0150076	immunity
GO:0002430	immunity
GO:0012501	immunity
GO:0140965	immunity
GO:0001960	immunity
GO:0002208	immunity
GO:0005140	immunity
GO:0051134	immunity
GO:0010186	immunity
GO:0014016	immunity
GO:0160076	immunity
GO:0038193	immunity
GO:0016521	immunity
GO:0045958	immunity
GO:0097720	immunity
GO:0002300	immunity
GO:0070820	immunity
GO:0032817	immunity
GO:0097252	immunity
GO:0071744	immunity
GO:0032730	immunity
GO:1904784	immunity
GO:0035739	immunity
GO:0030496	immunity
GO:0002480	immunity
GO:2000594	immunity
GO:0035578	immunity
GO:2001233	immunity
GO:0140131	immunity
GO:0042100	immunity
GO:0039529	immunity
GO:0002112	immunity
GO:0160135	immunity
GO:0001916	immunity
GO:0005020	immunity
GO:0002700	immunity
GO:0060672	immunity
GO:2000176	immunity
GO:0035716	immunity
GO:2000975	immunity
GO:0030957	immunity
GO:0032757	immunity
GO:0002664	immunity
GO:0031347	immunity
GO:0072678	immunity
GO:0097528	immunity
GO:0071357	immunity
GO:0035249	immunity
GO:0032834	immunity
GO:0032396	immunity
GO:0023029	immunity
GO:0043369	immunity
GO:0034446	immunity
GO:0007409	immunity
GO:0071651	immunity
GO:2000111	immunity
GO:0038084	immunity
GO:0001787	immunity
GO:0033026	immunity
GO:0004876	immunity
GO:1901624	immunity
GO:0070228	immunity
GO:0070230	immunity
GO:0071755	immunity
GO:1902177	immunity
GO:0002617	immunity
GO:1903028	immunity
GO:0048102	immunity
GO:0035655	immunity
GO:0045660	immunity
GO:0034123	immunity
GO:0002315	immunity
GO:0005602	immunity
GO:0010933	immunity
GO:0061450	immunity
GO:0002316	immunity
GO:0042825	immunity
GO:0060097	immunity
GO:0042721	immunity
GO:0061779	immunity
GO:0002398	immunity
GO:0070350	immunity
GO:2000077	immunity
GO:0075733	immunity
GO:0046639	immunity
GO:0071348	immunity
GO:0007271	immunity
GO:0007223	immunity
GO:0036090	immunity
GO:0002218	immunity
GO:0051838	immunity
GO:0002266	immunity
GO:0034343	immunity
GO:0032738	immunity
GO:0050687	immunity
GO:0000915	immunity
GO:0048536	immunity
GO:1902615	immunity
GO:0060340	immunity
GO:0002865	immunity
GO:2000669	immunity
GO:0033029	immunity
GO:0045518	immunity
GO:0030221	immunity
GO:0043381	immunity
GO:0001773	immunity
GO:0042379	immunity
GO:0001783	immunity
GO:0035758	immunity
GO:1902253	immunity
GO:0042011	immunity
GO:0097300	immunity
GO:0005895	immunity
GO:1902232	immunity
GO:0048245	immunity
GO:2000338	immunity
GO:0150190	immunity
GO:0071642	immunity
GO:0034342	immunity
GO:0010764	immunity
GO:0001792	immunity
GO:0043312	immunity
GO:0002461	immunity
GO:2001243	immunity
GO:0070059	immunity
GO:0001848	immunity
GO:0043524	immunity
GO:0005143	immunity
GO:2000409	immunity
GO:1904187	immunity
GO:0002862	immunity
GO:0070101	immunity
GO:0051138	immunity
GO:0034351	immunity
GO:0008656	immunity
GO:0046641	immunity
GO:0002432	immunity
GO:0061519	immunity
GO:0070661	immunity
GO:0097325	immunity
GO:0034650	immunity
GO:0006309	immunity
GO:0045088	immunity
GO:0002769	immunity
GO:0002763	immunity
GO:0097281	immunity
GO:1900281	immunity
GO:0021960	immunity
GO:0032685	immunity
GO:0002438	immunity
GO:0002522	immunity
GO:0001806	immunity
GO:0061844	immunity
GO:0001818	immunity
GO:0008211	immunity
GO:0032823	immunity
GO:0005144	immunity
GO:0031723	immunity
GO:0070670	immunity
GO:0050942	immunity
GO:2000401	immunity
GO:0046630	immunity
GO:0002735	immunity
GO:0016074	immunity
GO:0002268	immunity
GO:1902236	immunity
GO:0001906	immunity
GO:0046754	immunity
GO:0019885	immunity
GO:0097191	immunity
GO:0032746	immunity
GO:0031727	immunity
GO:0071641	immunity
GO:1901164	immunity
GO:0032696	immunity
GO:0046726	immunity
GO:0004878	immunity
GO:0038192	immunity
GO:0032717	immunity
GO:0045624	immunity
GO:2000352	immunity
GO:0097049	immunity
GO:1902256	immunity
GO:0038120	immunity
GO:0002885	immunity
GO:0016068	immunity
GO:1902622	immunity
GO:0045586	immunity
GO:0001692	immunity
GO:0010763	immunity
GO:0098761	immunity
GO:0019886	immunity
GO:0160006	immunity
GO:0046013	immunity
GO:2000974	immunity
GO:0045582	immunity
GO:2000404	immunity
GO:0060128	immunity
GO:0046977	immunity
GO:0042269	immunity
GO:0004915	immunity
GO:0006954	immunity
GO:0070513	immunity
GO:0106014	immunity
GO:0005153	immunity
GO:0002295	immunity
GO:0097278	immunity
GO:0140970	immunity
GO:0033085	immunity
GO:0002384	immunity
GO:0071638	immunity
GO:0000916	immunity
GO:2000564	immunity
GO:2000420	immunity
GO:0071880	immunity
GO:0071550	immunity
GO:0038027	immunity
GO:1902220	immunity
GO:0002337	immunity
GO:0033088	immunity
GO:0106016	immunity
GO:0060480	immunity
GO:0002313	immunity
GO:0002429	immunity
GO:0061516	immunity
GO:1904237	immunity
GO:0030451	immunity
GO:0035963	immunity
GO:1905523	immunity
GO:0160028	immunity
GO:0030316	immunity
GO:2000494	immunity
GO:0097535	immunity
GO:0035715	immunity
GO:0002274	immunity
GO:0032466	immunity
GO:2000405	immunity
GO:0070487	immunity
GO:0051402	immunity
GO:0072558	immunity
GO:0050856	immunity
GO:0045824	immunity
GO:0033364	immunity
GO:0045523	immunity
GO:0045588	immunity
GO:2000446	immunity
GO:1901256	immunity
GO:0033024	immunity
GO:0001552	immunity
GO:0014898	immunity
GO:0060718	immunity
GO:0006925	immunity
GO:0033034	immunity
GO:0038184	immunity
GO:0002223	immunity
GO:0097028	immunity
GO:0007157	immunity
GO:1904995	immunity
GO:0004911	immunity
GO:0034152	immunity
GO:0038061	immunity
GO:0002762	immunity
GO:0002451	immunity
GO:0001768	immunity
GO:0000076	immunity
GO:0001781	immunity
GO:0002215	immunity
GO:0002309	immunity
GO:0004909	immunity
GO:1900016	immunity
GO:1903905	immunity
GO:1904520	immunity
GO:0019983	immunity
GO:0060012	immunity
GO:0034050	immunity
GO:2001198	immunity
GO:0034344	immunity
GO:0002876	immunity
GO:1900015	immunity
GO:0001805	immunity
GO:0038111	immunity
GO:0050864	immunity
GO:0002419	immunity
GO:0044546	immunity
GO:2000661	immunity
GO:0002663	immunity
GO:2001187	immunity
GO:0150159	immunity
GO:0046813	immunity
GO:0097283	immunity
GO:2000493	immunity
GO:0036006	immunity
GO:0045343	immunity
GO:0001771	immunity
GO:0070944	immunity
GO:0032733	immunity
GO:0060285	immunity
GO:0043378	immunity
GO:0035985	immunity
GO:0071105	immunity
GO:0002221	immunity
GO:0097447	immunity
GO:0002552	immunity
GO:0070266	immunity
GO:0062082	immunity
GO:0032642	immunity
GO:0016445	immunity
GO:0060802	immunity
GO:2000553	immunity
GO:0043066	immunity
GO:0051414	immunity
GO:0019862	immunity
GO:0016517	immunity
GO:0070231	immunity
GO:2001186	immunity
GO:0022007	immunity
GO:0023030	immunity
GO:1902172	immunity
GO:0060264	immunity
GO:1902107	immunity
GO:0034987	immunity
GO:0043276	immunity
GO:0002383	immunity
GO:0036029	immunity
GO:0071349	immunity
GO:0007249	immunity
GO:0070965	immunity
GO:0002588	immunity
GO:0035722	immunity
GO:0008628	immunity
GO:0032722	immunity
GO:0033687	immunity
GO:0050798	immunity
GO:0002827	immunity
GO:0002839	immunity
GO:0009682	immunity
GO:0043028	immunity
GO:0002695	immunity
GO:0002336	immunity
GO:0051142	immunity
GO:0035567	immunity
GO:0043382	immunity
GO:0002335	immunity
GO:0002204	immunity
GO:0002673	immunity
GO:0140374	immunity
GO:0002443	immunity
GO:0045589	immunity
GO:0034651	immunity
GO:0031391	immunity
GO:1904651	immunity
GO:0004905	immunity
GO:0001861	immunity
GO:0014704	immunity
GO:0097707	immunity
GO:1902231	immunity
GO:0042824	immunity
GO:0010465	immunity
GO:0032980	immunity
GO:0032661	immunity
GO:0002820	immunity
GO:0002829	immunity
GO:0030883	immunity
GO:0033084	immunity
GO:0002517	immunity
GO:0140507	immunity
GO:0072573	immunity
GO:0038007	immunity
GO:0002412	immunity
GO:0046634	immunity
GO:0032739	immunity
GO:0070665	immunity
GO:1901163	immunity
GO:0005138	immunity
GO:0071347	immunity
GO:0034127	immunity
GO:0045353	immunity
GO:0019062	immunity
GO:1902219	immunity
GO:0097341	immunity
GO:0019730	immunity
GO:0035717	immunity
GO:0007168	immunity
GO:0042610	immunity
GO:0035790	immunity
GO:0098759	immunity
GO:1900425	immunity
GO:0002634	immunity
GO:0001971	immunity
GO:0002224	immunity
GO:0060071	immunity
GO:0000278	immunity
GO:0002637	immunity
GO:0005157	immunity
GO:0003918	immunity
GO:1902227	immunity
GO:0038188	immunity
GO:0002227	immunity
GO:0002507	immunity
GO:0002520	immunity
GO:0033023	immunity
GO:0005826	immunity
GO:0002251	immunity
GO:0090336	immunity
GO:0044355	immunity
GO:2000549	immunity
GO:0048936	immunity
GO:0038154	immunity
GO:1905035	immunity
GO:0002758	immunity
GO:1901384	immunity
GO:0061760	immunity
GO:0002724	immunity
GO:2000318	immunity
GO:0032701	immunity
GO:0033032	immunity
GO:0043293	immunity
GO:0010664	immunity
GO:0002418	immunity
GO:0060719	immunity
GO:0035733	immunity
GO:0097452	immunity
GO:0002891	immunity
GO:0032479	immunity
GO:0071875	immunity
GO:2001237	immunity
GO:0090625	immunity
GO:1990959	immunity
GO:0044342	immunity
GO:0045575	immunity
GO:0003823	immunity
GO:0003158	immunity
GO:0002544	immunity
GO:0061154	immunity
GO:0072686	immunity
GO:0043320	immunity
GO:0001875	immunity
GO:0031640	immunity
GO:1903556	immunity
GO:2001199	immunity
GO:0005243	immunity
GO:0044346	immunity
GO:0060339	immunity
GO:0019814	immunity
GO:0001909	immunity
GO:0002489	immunity
GO:0032481	immunity
GO:0030449	immunity
GO:0002859	immunity
GO:0070245	immunity
GO:1990009	immunity
GO:0001963	immunity
GO:0042117	immunity
GO:0032060	immunity
GO:0097646	immunity
GO:0050852	immunity
GO:0032976	immunity
GO:0002875	immunity
GO:0032725	immunity
GO:0097468	immunity
GO:0034165	immunity
GO:0002819	immunity
GO:0045087	immunity
GO:0071888	immunity
GO:0140894	immunity
GO:0110010	immunity
GO:0038173	immunity
GO:0038158	immunity
GO:0060939	immunity
GO:0034134	immunity
GO:0034161	immunity
GO:2000514	immunity
GO:0140646	immunity
GO:0043383	immunity
GO:0032673	immunity
GO:0046703	immunity
GO:0010818	immunity
GO:0072305	immunity
GO:0042581	immunity
GO:0001820	immunity
GO:0048290	immunity
GO:0032827	immunity
GO:0071753	immunity
GO:0070976	immunity
GO:0001913	immunity
GO:0010613	immunity
GO:1902239	immunity
GO:2000566	immunity
GO:0030222	immunity
GO:0043027	immunity
GO:0002331	immunity
GO:0071738	immunity
GO:0038124	immunity
GO:0019864	immunity
GO:0030098	immunity
GO:0045058	immunity
GO:0090291	immunity
GO:0032663	immunity
GO:0050855	immunity
GO:0070102	immunity
GO:0140633	immunity
GO:0060338	immunity
GO:0038119	immunity
GO:0050873	immunity
GO:0002826	immunity
GO:0007215	immunity
GO:0019771	immunity
GO:0002264	immunity
GO:0090263	immunity
GO:0002548	immunity
GO:0007268	immunity
GO:0006957	immunity
GO:0075512	immunity
GO:0090090	immunity
GO:0038145	immunity
GO:0035691	immunity
GO:0032714	immunity
GO:0160213	immunity
GO:0002860	immunity
GO:0060217	immunity
GO:0010658	immunity
GO:2001185	immunity
GO:0061514	immunity
GO:0021952	immunity
GO:0051249	immunity
GO:0048773	immunity
GO:0014032	immunity
GO:0007178	immunity
GO:0038172	immunity
GO:0060561	immunity
GO:0035354	immunity
GO:1904999	immunity
GO:2000503	immunity
GO:0150077	immunity
GO:0002636	immunity
GO:0050931	immunity
GO:0035692	immunity
GO:0043322	immunity
GO:1900025	immunity
GO:0097529	immunity
GO:0035962	immunity
GO:0032731	immunity
GO:2000673	immunity
GO:0044770	immunity
GO:1905522	immunity
GO:0005896	immunity
GO:0002715	immunity
GO:0140639	immunity
GO:2000525	immunity
GO:0002721	immunity
GO:1904597	immunity
GO:0006272	immunity
GO:0030593	immunity
GO:0034341	immunity
GO:0097057	immunity
GO:1990660	immunity
GO:0160257	immunity
GO:0002578	immunity
GO:0031731	immunity
GO:0038196	immunity
GO:0042102	immunity
GO:0070254	immunity
GO:0060907	immunity
GO:0043323	immunity
GO:1990408	immunity
GO:0046633	immunity
GO:0021687	immunity
GO:0045580	immunity
GO:0008219	immunity
GO:0048291	immunity
GO:0019770	immunity
GO:0035684	immunity
GO:0036310	immunity
GO:0002448	immunity
GO:0035771	immunity
GO:0033301	immunity
GO:0045620	immunity
GO:0045916	immunity
GO:0001780	immunity
GO:0036323	immunity
GO:0048535	immunity
GO:0097677	immunity
GO:0060760	immunity
GO:0038114	immunity
GO:0036089	immunity
GO:0042612	immunity
GO:0051866	immunity
GO:0038194	immunity
GO:0050777	immunity
GO:0002414	immunity
GO:0001922	immunity
GO:0045059	immunity
GO:0072557	immunity
GO:0042609	immunity
GO:0035395	immunity
GO:0031349	immunity
GO:0045515	immunity
GO:0032755	immunity
GO:0023024	immunity
GO:0045517	immunity
GO:0070241	immunity
GO:1990682	immunity
GO:0002503	immunity
GO:0045649	immunity
GO:0002513	immunity
GO:0043310	immunity
GO:0070669	immunity
GO:0051136	immunity
GO:0006956	immunity
GO:0060302	immunity
GO:0150102	immunity
GO:1900099	immunity
GO:0033003	immunity
GO:0032009	immunity
GO:0002822	immunity
GO:0050671	immunity
GO:0019956	immunity
GO:0001695	immunity
GO:0019969	immunity
GO:0035577	immunity
GO:0002572	immunity
GO:0120041	immunity
GO:0002587	immunity
GO:0004904	immunity
GO:0050863	immunity
GO:0002416	immunity
GO:0060336	immunity
GO:0005011	immunity
GO:0036486	immunity
GO:0019882	immunity
GO:2000565	immunity
GO:0033007	immunity
GO:0004707	immunity
GO:0042571	immunity
GO:0001850	immunity
GO:0045625	immunity
GO:0045581	immunity
GO:0048289	immunity
GO:0031735	immunity
GO:1990386	immunity
GO:0006914	immunity
GO:0002322	immunity
GO:0042605	immunity
GO:0052170	immunity
GO:0001959	immunity
GO:0006921	immunity
GO:0042270	immunity
GO:0042113	immunity
GO:0070489	immunity
